path,size_bytes,ext
src/services/settingsSync/index.ts,17924,.ts
src/services/settingsSync/types.ts,1668,.ts
src/services/teamMemorySync/index.ts,44153,.ts
src/services/teamMemorySync/secretScanner.ts,9458,.ts
src/services/teamMemorySync/teamMemSecretGuard.ts,1552,.ts
src/services/teamMemorySync/types.ts,4906,.ts
src/services/teamMemorySync/watcher.ts,13405,.ts
src/services/tips/tipHistory.ts,601,.ts
src/services/tips/tipRegistry.ts,23154,.ts
src/services/tips/tipScheduler.ts,1664,.ts
src/services/tokenEstimation.ts,16883,.ts
src/services/tools/StreamingToolExecutor.ts,17196,.ts
src/services/tools/toolExecution.ts,60309,.ts
src/services/tools/toolHooks.ts,22333,.ts
src/services/tools/toolOrchestration.ts,5501,.ts
src/services/toolUseSummary/toolUseSummaryGenerator.ts,3376,.ts
src/services/vcr.ts,12166,.ts
src/services/voice.ts,17116,.ts
src/services/voiceKeyterms.ts,3462,.ts
src/services/voiceStreamSTT.ts,21375,.ts
src/setup.ts,20646,.ts
src/skills/bundled/batch.ts,7177,.ts
src/skills/bundled/claudeApi.ts,6323,.ts
src/skills/bundled/claudeApiContent.ts,1081,.ts
src/skills/bundled/claudeInChrome.ts,1824,.ts
src/skills/bundled/debug.ts,4219,.ts
src/skills/bundled/index.ts,3252,.ts
src/skills/bundled/keybindings.ts,10412,.ts
src/skills/bundled/loop.ts,4667,.ts
src/skills/bundled/loremIpsum.ts,4400,.ts
src/skills/bundled/remember.ts,4227,.ts
src/skills/bundled/scheduleRemoteAgents.ts,19048,.ts
src/skills/bundled/simplify.ts,4466,.ts
src/skills/bundled/skillify.ts,9483,.ts
src/skills/bundled/stuck.ts,4254,.ts
src/skills/bundled/updateConfig.ts,17453,.ts
src/skills/bundled/verify.ts,893,.ts
src/skills/bundled/verifyContent.ts,266,.ts
src/skills/bundledSkills.ts,7497,.ts
src/skills/loadSkillsDir.ts,34415,.ts
src/skills/mcpSkillBuilders.ts,1627,.ts
src/state/AppState.tsx,23480,.tsx
src/state/AppStateStore.ts,21847,.ts
src/state/onChangeAppState.ts,6197,.ts
src/state/selectors.ts,2240,.ts
src/state/store.ts,836,.ts
src/state/teammateViewHelpers.ts,4399,.ts
src/Task.ts,3152,.ts
src/tasks/DreamTask/DreamTask.ts,4988,.ts
src/tasks/InProcessTeammateTask/InProcessTeammateTask.tsx,16381,.tsx
src/tasks/InProcessTeammateTask/types.ts,4322,.ts
src/tasks/LocalAgentTask/LocalAgentTask.tsx,82910,.tsx
src/tasks/LocalMainSessionTask.ts,15136,.ts
src/tasks/LocalShellTask/guards.ts,1552,.ts
src/tasks/LocalShellTask/killShellTasks.ts,2565,.ts
src/tasks/LocalShellTask/LocalShellTask.tsx,66306,.tsx
src/tasks/pillLabel.ts,2898,.ts
src/tasks/RemoteAgentTask/RemoteAgentTask.tsx,126389,.tsx
src/tasks/stopTask.ts,2894,.ts
src/tasks/types.ts,1691,.ts
src/tasks.ts,1355,.ts
src/Tool.ts,29516,.ts
src/tools/AgentTool/agentColorManager.ts,1499,.ts
src/tools/AgentTool/agentDisplay.ts,3269,.ts
src/tools/AgentTool/agentMemory.ts,5853,.ts
src/tools/AgentTool/agentMemorySnapshot.ts,5633,.ts
src/tools/AgentTool/AgentTool.tsx,233734,.tsx
src/tools/AgentTool/agentToolUtils.ts,22739,.ts
src/tools/AgentTool/built-in/claudeCodeGuideAgent.ts,8959,.ts
src/tools/AgentTool/built-in/exploreAgent.ts,4686,.ts
src/tools/AgentTool/built-in/generalPurposeAgent.ts,2185,.ts
src/tools/AgentTool/built-in/planAgent.ts,4318,.ts
src/tools/AgentTool/built-in/statuslineSetup.ts,7477,.ts
src/tools/AgentTool/built-in/verificationAgent.ts,11410,.ts
src/tools/AgentTool/builtInAgents.ts,2756,.ts
src/tools/AgentTool/constants.ts,547,.ts
src/tools/AgentTool/forkSubagent.ts,8678,.ts
src/tools/AgentTool/loadAgentsDir.ts,26220,.ts
src/tools/AgentTool/prompt.ts,16671,.ts
src/tools/AgentTool/resumeAgent.ts,9339,.ts
src/tools/AgentTool/runAgent.ts,35768,.ts
src/tools/AgentTool/UI.tsx,125359,.tsx
src/tools/AskUserQuestionTool/AskUserQuestionTool.tsx,39887,.tsx
src/tools/AskUserQuestionTool/prompt.ts,2903,.ts
src/tools/BashTool/bashCommandHelpers.ts,8589,.ts
src/tools/BashTool/bashPermissions.ts,98756,.ts
src/tools/BashTool/bashSecurity.ts,102561,.ts
src/tools/BashTool/BashTool.tsx,160530,.tsx
src/tools/BashTool/BashToolResultMessage.tsx,19215,.tsx
src/tools/BashTool/commandSemantics.ts,3658,.ts
src/tools/BashTool/commentLabel.ts,637,.ts
src/tools/BashTool/destructiveCommandWarning.ts,2935,.ts
src/tools/BashTool/modeValidation.ts,3266,.ts
src/tools/BashTool/pathValidation.ts,43679,.ts
src/tools/BashTool/prompt.ts,21130,.ts
src/tools/BashTool/readOnlyValidation.ts,68322,.ts
src/tools/BashTool/sedEditParser.ts,9562,.ts
src/tools/BashTool/sedValidation.ts,21518,.ts
src/tools/BashTool/shouldUseSandbox.ts,5185,.ts
src/tools/BashTool/toolName.ts,89,.ts
src/tools/BashTool/UI.tsx,25213,.tsx
src/tools/BashTool/utils.ts,7207,.ts
src/tools/BriefTool/attachments.ts,3889,.ts
src/tools/BriefTool/BriefTool.ts,7677,.ts
src/tools/BriefTool/prompt.ts,1933,.ts
src/tools/BriefTool/UI.tsx,14303,.tsx
src/tools/BriefTool/upload.ts,5815,.ts
src/tools/ConfigTool/ConfigTool.ts,13478,.ts
src/tools/ConfigTool/constants.ts,41,.ts
src/tools/ConfigTool/prompt.ts,2881,.ts
src/tools/ConfigTool/supportedSettings.ts,6374,.ts
src/tools/ConfigTool/UI.tsx,5717,.tsx
src/tools/EnterPlanModeTool/constants.ts,57,.ts
src/tools/EnterPlanModeTool/EnterPlanModeTool.ts,4101,.ts
src/tools/EnterPlanModeTool/prompt.ts,7752,.ts
src/tools/EnterPlanModeTool/UI.tsx,5315,.tsx
src/tools/EnterWorktreeTool/constants.ts,56,.ts
src/tools/EnterWorktreeTool/EnterWorktreeTool.ts,4364,.ts
src/tools/EnterWorktreeTool/prompt.ts,1412,.ts
src/tools/EnterWorktreeTool/UI.tsx,3312,.tsx
src/tools/ExitPlanModeTool/constants.ts,113,.ts
src/tools/ExitPlanModeTool/ExitPlanModeV2Tool.ts,17006,.ts
src/tools/ExitPlanModeTool/prompt.ts,2139,.ts
src/tools/ExitPlanModeTool/UI.tsx,11418,.tsx
src/tools/ExitWorktreeTool/constants.ts,54,.ts
src/tools/ExitWorktreeTool/ExitWorktreeTool.ts,11649,.ts
src/tools/ExitWorktreeTool/prompt.ts,2021,.ts
src/tools/ExitWorktreeTool/UI.tsx,4044,.tsx
src/tools/FileEditTool/constants.ts,538,.ts
src/tools/FileEditTool/FileEditTool.ts,20502,.ts
src/tools/FileEditTool/prompt.ts,1895,.ts
src/tools/FileEditTool/types.ts,2612,.ts
src/tools/FileEditTool/UI.tsx,34832,.tsx
src/tools/FileEditTool/utils.ts,22516,.ts
src/tools/FileReadTool/FileReadTool.ts,39073,.ts
src/tools/FileReadTool/imageProcessor.ts,2881,.ts
src/tools/FileReadTool/limits.ts,3219,.ts
src/tools/FileReadTool/prompt.ts,2868,.ts
src/tools/FileReadTool/UI.tsx,22540,.tsx
src/tools/FileWriteTool/FileWriteTool.ts,14927,.ts
src/tools/FileWriteTool/prompt.ts,969,.ts
src/tools/FileWriteTool/UI.tsx,43788,.tsx
src/tools/GlobTool/GlobTool.ts,6064,.ts
src/tools/GlobTool/prompt.ts,439,.ts
src/tools/GlobTool/UI.tsx,8040,.tsx
src/tools/GrepTool/GrepTool.ts,20087,.ts
src/tools/GrepTool/prompt.ts,1150,.ts
src/tools/GrepTool/UI.tsx,21784,.tsx
src/tools/ListMcpResourcesTool/ListMcpResourcesTool.ts,3907,.ts
src/tools/ListMcpResourcesTool/prompt.ts,776,.ts
src/tools/ListMcpResourcesTool/UI.tsx,4757,.tsx
src/tools/LSPTool/formatters.ts,17399,.ts
src/tools/LSPTool/LSPTool.ts,25710,.ts
src/tools/LSPTool/prompt.ts,1114,.ts
src/tools/LSPTool/schemas.ts,6064,.ts
src/tools/LSPTool/symbolContext.ts,3392,.ts
src/tools/LSPTool/UI.tsx,25038,.tsx
src/tools/McpAuthTool/McpAuthTool.ts,7873,.ts
src/tools/MCPTool/classifyForCollapse.ts,15178,.ts
src/tools/MCPTool/MCPTool.ts,2170,.ts
src/tools/MCPTool/prompt.ts,119,.ts
src/tools/MCPTool/UI.tsx,50730,.tsx
src/tools/NotebookEditTool/constants.ts,104,.ts
src/tools/NotebookEditTool/NotebookEditTool.ts,15271,.ts
src/tools/NotebookEditTool/prompt.ts,632,.ts
src/tools/NotebookEditTool/UI.tsx,13540,.tsx
src/tools/PowerShellTool/clmTypes.ts,7229,.ts
src/tools/PowerShellTool/commandSemantics.ts,5459,.ts
src/tools/PowerShellTool/commonParameters.ts,894,.ts
src/tools/PowerShellTool/destructiveCommandWarning.ts,3402,.ts
src/tools/PowerShellTool/gitSafety.ts,7695,.ts
src/tools/PowerShellTool/modeValidation.ts,17399,.ts
src/tools/PowerShellTool/pathValidation.ts,73059,.ts
src/tools/PowerShellTool/powershellPermissions.ts,67606,.ts
src/tools/PowerShellTool/powershellSecurity.ts,37651,.ts
src/tools/PowerShellTool/PowerShellTool.tsx,144624,.tsx
src/tools/PowerShellTool/prompt.ts,9826,.ts
src/tools/PowerShellTool/readOnlyValidation.ts,67327,.ts
src/tools/PowerShellTool/toolName.ts,110,.ts
src/tools/PowerShellTool/UI.tsx,19768,.tsx
src/tools/ReadMcpResourceTool/prompt.ts,544,.ts
src/tools/ReadMcpResourceTool/ReadMcpResourceTool.ts,4654,.ts
src/tools/ReadMcpResourceTool/UI.tsx,6109,.tsx
src/tools/RemoteTriggerTool/prompt.ts,697,.ts
src/tools/RemoteTriggerTool/RemoteTriggerTool.ts,4715,.ts
src/tools/RemoteTriggerTool/UI.tsx,3096,.tsx
src/tools/REPLTool/constants.ts,1799,.ts
src/tools/REPLTool/primitiveTools.ts,1532,.ts
src/tools/ScheduleCronTool/CronCreateTool.ts,5710,.ts
src/tools/ScheduleCronTool/CronDeleteTool.ts,2616,.ts
src/tools/ScheduleCronTool/CronListTool.ts,2888,.ts
src/tools/ScheduleCronTool/prompt.ts,7518,.ts
src/tools/ScheduleCronTool/UI.tsx,8075,.tsx
src/tools/SendMessageTool/constants.ts,52,.ts
src/tools/SendMessageTool/prompt.ts,2356,.ts
src/tools/SendMessageTool/SendMessageTool.ts,27506,.ts
src/tools/SendMessageTool/UI.tsx,4679,.tsx
src/tools/shared/gitOperationTracking.ts,9485,.ts
src/tools/shared/spawnMultiAgent.ts,35553,.ts
src/tools/SkillTool/constants.ts,39,.ts
src/tools/SkillTool/prompt.ts,8221,.ts
src/tools/SkillTool/SkillTool.ts,38175,.ts
src/tools/SkillTool/UI.tsx,19189,.tsx
src/tools/SleepTool/prompt.ts,774,.ts
src/tools/SyntheticOutputTool/SyntheticOutputTool.ts,5468,.ts
src/tools/TaskCreateTool/constants.ts,50,.ts
src/tools/TaskCreateTool/prompt.ts,2760,.ts
src/tools/TaskCreateTool/TaskCreateTool.ts,3441,.ts
src/tools/TaskGetTool/constants.ts,44,.ts
src/tools/TaskGetTool/prompt.ts,823,.ts
src/tools/TaskGetTool/TaskGetTool.ts,2881,.ts
src/tools/TaskListTool/constants.ts,46,.ts
src/tools/TaskListTool/prompt.ts,2066,.ts
src/tools/TaskListTool/TaskListTool.ts,2803,.ts
src/tools/TaskOutputTool/constants.ts,50,.ts
src/tools/TaskOutputTool/TaskOutputTool.tsx,66568,.tsx
src/tools/TaskStopTool/prompt.ts,280,.ts
src/tools/TaskStopTool/TaskStopTool.ts,3935,.ts
src/tools/TaskStopTool/UI.tsx,5672,.tsx
src/tools/TaskUpdateTool/constants.ts,50,.ts
src/tools/TaskUpdateTool/prompt.ts,2375,.ts
src/tools/TaskUpdateTool/TaskUpdateTool.ts,12161,.ts
src/tools/TeamCreateTool/constants.ts,50,.ts
src/tools/TeamCreateTool/prompt.ts,6900,.ts
src/tools/TeamCreateTool/TeamCreateTool.ts,7665,.ts
src/tools/TeamCreateTool/UI.tsx,1038,.tsx
src/tools/TeamDeleteTool/constants.ts,50,.ts
src/tools/TeamDeleteTool/prompt.ts,684,.ts
src/tools/TeamDeleteTool/TeamDeleteTool.ts,4221,.ts
src/tools/TeamDeleteTool/UI.tsx,2906,.tsx
src/tools/testing/TestingPermissionTool.tsx,7312,.tsx
src/tools/TodoWriteTool/constants.ts,48,.ts
src/tools/TodoWriteTool/prompt.ts,9527,.ts
src/tools/TodoWriteTool/TodoWriteTool.ts,3881,.ts
src/tools/ToolSearchTool/constants.ts,50,.ts
src/tools/ToolSearchTool/prompt.ts,5227,.ts
src/tools/ToolSearchTool/ToolSearchTool.ts,14275,.ts
src/tools/TungstenTool/TungstenLiveMonitor.js,56,.js
src/tools/TungstenTool/TungstenTool.js,29,.js
src/tools/utils.ts,1105,.ts
src/tools/WebFetchTool/preapproved.ts,5248,.ts
src/tools/WebFetchTool/prompt.ts,2200,.ts
src/tools/WebFetchTool/UI.tsx,8083,.tsx
src/tools/WebFetchTool/utils.ts,16761,.ts
src/tools/WebFetchTool/WebFetchTool.ts,9324,.ts
src/tools/WebSearchTool/prompt.ts,1545,.ts
src/tools/WebSearchTool/UI.tsx,12160,.tsx
src/tools/WebSearchTool/WebSearchTool.ts,13548,.ts
src/tools/WorkflowTool/constants.ts,45,.ts
src/tools.ts,17359,.ts
src/types/command.ts,7736,.ts
src/types/connectorText.ts,407,.ts
src/types/generated/events_mono/claude_code/v1/claude_code_internal_event.ts,30728,.ts
src/types/generated/events_mono/common/v1/auth.ts,2822,.ts
src/types/generated/events_mono/growthbook/v1/growthbook_experiment_event.ts,7591,.ts
src/types/generated/google/protobuf/timestamp.ts,6565,.ts
src/types/hooks.ts,9138,.ts
src/types/ids.ts,1295,.ts
src/types/logs.ts,11291,.ts
src/types/message.ts,1421,.ts
src/types/permissions.ts,13145,.ts
src/types/plugin.ts,11308,.ts
src/types/textInputTypes.ts,11628,.ts
src/types/tools.ts,493,.ts
src/types/utils.ts,67,.ts
src/upstreamproxy/relay.ts,14937,.ts
src/upstreamproxy/upstreamproxy.ts,9812,.ts
src/utils/abortController.ts,3364,.ts
src/utils/activityManager.ts,4973,.ts
src/utils/advisor.ts,5585,.ts
src/utils/agentContext.ts,6660,.ts
src/utils/agenticSessionSearch.ts,10067,.ts
src/utils/agentId.ts,2805,.ts
src/utils/agentSwarmsEnabled.ts,1417,.ts
src/utils/analyzeContext.ts,42931,.ts
src/utils/ansiToPng.ts,214955,.ts
src/utils/ansiToSvg.ts,8212,.ts
src/utils/api.ts,26078,.ts
src/utils/apiPreconnect.ts,2843,.ts
src/utils/appleTerminalBackup.ts,2798,.ts
src/utils/argumentSubstitution.ts,5079,.ts
src/utils/array.ts,364,.ts
src/utils/asciicast.ts,7755,.ts
src/utils/attachments.ts,127423,.ts
src/utils/attribution.ts,13346,.ts
src/utils/auth.ts,65436,.ts
src/utils/authFileDescriptor.ts,6787,.ts
src/utils/authPortable.ts,674,.ts
src/utils/autoModeDenials.ts,720,.ts
src/utils/autoRunIssue.tsx,10579,.tsx
src/utils/autoUpdater.ts,18116,.ts
src/utils/aws.ts,2305,.ts
src/utils/awsAuthStatusManager.ts,2043,.ts
src/utils/background/remote/preconditions.ts,7336,.ts
src/utils/background/remote/remoteSession.ts,3050,.ts
src/utils/backgroundHousekeeping.ts,3213,.ts
src/utils/bash/ast.ts,112054,.ts
src/utils/bash/bashParser.ts,130810,.ts
src/utils/bash/bashPipeCommand.ts,10708,.ts
src/utils/bash/commands.ts,51078,.ts
src/utils/bash/heredoc.ts,31458,.ts
src/utils/bash/ParsedCommand.ts,9221,.ts
src/utils/bash/parser.ts,6652,.ts
src/utils/bash/prefix.ts,6222,.ts
src/utils/bash/registry.ts,1433,.ts
src/utils/bash/shellCompletion.ts,7874,.ts
src/utils/bash/shellPrefix.ts,1028,.ts
src/utils/bash/shellQuote.ts,10824,.ts
src/utils/bash/shellQuoting.ts,4718,.ts
src/utils/bash/ShellSnapshot.ts,21780,.ts
src/utils/bash/specs/alias.ts,313,.ts
src/utils/bash/specs/index.ts,380,.ts
src/utils/bash/specs/nohup.ts,274,.ts
src/utils/bash/specs/pyright.ts,2670,.ts
src/utils/bash/specs/sleep.ts,315,.ts
src/utils/bash/specs/srun.ts,654,.ts
src/utils/bash/specs/time.ts,244,.ts
src/utils/bash/specs/timeout.ts,426,.ts
src/utils/bash/treeSitterAnalysis.ts,17594,.ts
src/utils/betas.ts,15682,.ts
src/utils/billing.ts,2413,.ts
src/utils/binaryCheck.ts,1466,.ts
src/utils/browser.ts,1867,.ts
src/utils/bufferedWriter.ts,2584,.ts
src/utils/bundledMode.ts,618,.ts
src/utils/caCerts.ts,4401,.ts
src/utils/caCertsConfig.ts,3608,.ts
src/utils/cachePaths.ts,1411,.ts
src/utils/CircularBuffer.ts,1888,.ts
src/utils/classifierApprovals.ts,2448,.ts
src/utils/classifierApprovalsHook.ts,531,.ts
src/utils/claudeCodeHints.ts,6472,.ts
src/utils/claudeDesktop.ts,4063,.ts
src/utils/claudeInChrome/chromeNativeHost.ts,13876,.ts
src/utils/claudeInChrome/common.ts,14489,.ts
src/utils/claudeInChrome/mcpServer.ts,11104,.ts
src/utils/claudeInChrome/prompt.ts,5605,.ts
src/utils/claudeInChrome/setup.ts,13075,.ts
src/utils/claudeInChrome/setupPortable.ts,6767,.ts
src/utils/claudeInChrome/toolRendering.tsx,33862,.tsx
src/utils/claudemd.ts,46391,.ts
src/utils/cleanup.ts,17770,.ts
src/utils/cleanupRegistry.ts,900,.ts
src/utils/cliArgs.ts,2067,.ts
src/utils/cliHighlight.ts,2140,.ts
src/utils/codeIndexing.ts,6110,.ts
src/utils/collapseBackgroundBashNotifications.ts,2750,.ts
src/utils/collapseHookSummaries.ts,1714,.ts
src/utils/collapseReadSearch.ts,37902,.ts
src/utils/collapseTeammateShutdowns.ts,1322,.ts
src/utils/combinedAbortSignal.ts,1714,.ts
src/utils/commandLifecycle.ts,440,.ts
src/utils/commitAttribution.ts,29594,.ts
src/utils/completionCache.ts,5654,.ts
src/utils/computerUse/appNames.ts,6575,.ts
src/utils/computerUse/cleanup.ts,3298,.ts
src/utils/computerUse/common.ts,2617,.ts
src/utils/computerUse/computerUseLock.ts,7135,.ts
src/utils/computerUse/drainRunLoop.ts,2821,.ts
src/utils/computerUse/escHotkey.ts,1965,.ts
src/utils/computerUse/executor.ts,23812,.ts
src/utils/computerUse/gates.ts,2563,.ts
src/utils/computerUse/hostAdapter.ts,2771,.ts
src/utils/computerUse/inputLoader.ts,1190,.ts
src/utils/computerUse/mcpServer.ts,4123,.ts
src/utils/computerUse/setup.ts,2020,.ts
src/utils/computerUse/swiftLoader.ts,925,.ts
src/utils/computerUse/toolRendering.tsx,17706,.tsx
src/utils/computerUse/wrapper.tsx,49436,.tsx
src/utils/concurrentSessions.ts,6808,.ts
src/utils/config.ts,63496,.ts
src/utils/configConstants.ts,733,.ts
src/utils/contentArray.ts,1621,.ts
src/utils/context.ts,6871,.ts
src/utils/contextAnalysis.ts,7733,.ts
src/utils/contextSuggestions.ts,7258,.ts
src/utils/controlMessageCompat.ts,1216,.ts
src/utils/conversationRecovery.ts,21077,.ts
src/utils/cron.ts,9462,.ts
src/utils/cronJitterConfig.ts,3414,.ts
src/utils/cronScheduler.ts,21478,.ts
src/utils/cronTasks.ts,17301,.ts
src/utils/cronTasksLock.ts,6259,.ts
src/utils/crossProjectResume.ts,2104,.ts
src/utils/crypto.ts,763,.ts
src/utils/Cursor.ts,46663,.ts
src/utils/cwd.ts,985,.ts
src/utils/debug.ts,8000,.ts
src/utils/debugFilter.ts,5069,.ts
src/utils/deepLink/banner.ts,4694,.ts
src/utils/deepLink/parseDeepLink.ts,5715,.ts
src/utils/deepLink/protocolHandler.ts,4943,.ts
src/utils/deepLink/registerProtocol.ts,11858,.ts
src/utils/deepLink/terminalLauncher.ts,17786,.ts
src/utils/deepLink/terminalPreference.ts,1897,.ts
src/utils/desktopDeepLink.ts,7130,.ts
src/utils/detectRepository.ts,6063,.ts
src/utils/diagLogs.ts,2784,.ts
src/utils/diff.ts,4855,.ts
src/utils/directMemberMessage.ts,1715,.ts
src/utils/displayTags.ts,2256,.ts
src/utils/doctorContextWarnings.ts,8071,.ts
src/utils/doctorDiagnostic.ts,20502,.ts
src/utils/dxt/helpers.ts,2599,.ts
src/utils/dxt/zip.ts,7704,.ts
src/utils/earlyInput.ts,5398,.ts
src/utils/editor.ts,6634,.ts
src/utils/effort.ts,11583,.ts
src/utils/embeddedTools.ts,1043,.ts
src/utils/env.ts,10943,.ts
src/utils/envDynamic.ts,5278,.ts
src/utils/envUtils.ts,6246,.ts
src/utils/envValidation.ts,1045,.ts
src/utils/errorLogSink.ts,6557,.ts
src/utils/errors.ts,7655,.ts
src/utils/exampleCommands.ts,6200,.ts
src/utils/execFileNoThrow.ts,4329,.ts
src/utils/execFileNoThrowPortable.ts,2685,.ts
src/utils/execSyncWrapper.ts,1203,.ts
src/utils/exportRenderer.tsx,16635,.tsx
src/utils/extraUsage.ts,635,.ts
src/utils/fastMode.ts,18080,.ts
src/utils/file.ts,18256,.ts
src/utils/fileHistory.ts,34660,.ts
src/utils/fileOperationAnalytics.ts,2287,.ts
src/utils/filePersistence/filePersistence.ts,7763,.ts
src/utils/filePersistence/outputsScanner.ts,3682,.ts
src/utils/filePersistence/types.ts,397,.ts
src/utils/fileRead.ts,3168,.ts
src/utils/fileReadCache.ts,2432,.ts
src/utils/fileStateCache.ts,4175,.ts
src/utils/findExecutable.ts,553,.ts
src/utils/fingerprint.ts,2248,.ts
src/utils/forkedAgent.ts,24635,.ts
src/utils/format.ts,9375,.ts
src/utils/formatBriefTimestamp.ts,2223,.ts
src/utils/fpsTracker.ts,1299,.ts
src/utils/frontmatterParser.ts,12404,.ts
src/utils/fsOperations.ts,24230,.ts
src/utils/fullscreen.ts,8632,.ts
src/utils/generatedFiles.ts,3481,.ts
src/utils/generators.ts,2156,.ts
src/utils/genericProcessUtils.ts,6403,.ts
src/utils/getWorktreePaths.ts,2048,.ts
src/utils/getWorktreePathsPortable.ts,847,.ts
src/utils/ghPrStatus.ts,2823,.ts
src/utils/git/gitConfigParser.ts,6645,.ts
src/utils/git/gitFilesystem.ts,22340,.ts
src/utils/git/gitignore.ts,3200,.ts
src/utils/git.ts,30270,.ts
src/utils/gitDiff.ts,16039,.ts
src/utils/github/ghAuthStatus.ts,942,.ts
src/utils/githubRepoPathMapping.ts,5131,.ts
src/utils/gitSettings.ts,838,.ts
src/utils/glob.ts,4518,.ts
src/utils/gracefulShutdown.ts,20088,.ts
src/utils/groupToolUses.ts,5537,.ts
src/utils/handlePromptSubmit.ts,21712,.ts
src/utils/hash.ts,1683,.ts
src/utils/headlessProfiler.ts,6058,.ts
src/utils/heapDumpService.ts,9890,.ts
src/utils/heatmap.ts,5305,.ts
src/utils/highlightMatch.tsx,4091,.tsx
src/utils/hooks/apiQueryHookHelper.ts,4383,.ts
src/utils/hooks/AsyncHookRegistry.ts,8913,.ts
src/utils/hooks/execAgentHook.ts,12485,.ts
src/utils/hooks/execHttpHook.ts,8871,.ts
src/utils/hooks/execPromptHook.ts,6822,.ts
src/utils/hooks/fileChangedWatcher.ts,5309,.ts
src/utils/hooks/hookEvents.ts,4492,.ts
src/utils/hooks/hookHelpers.ts,2521,.ts
src/utils/hooks/hooksConfigManager.ts,17497,.ts
src/utils/hooks/hooksConfigSnapshot.ts,5064,.ts
src/utils/hooks/hooksSettings.ts,8506,.ts
src/utils/hooks/postSamplingHooks.ts,1993,.ts
src/utils/hooks/registerFrontmatterHooks.ts,2277,.ts
src/utils/hooks/registerSkillHooks.ts,2059,.ts
src/utils/hooks/sessionHooks.ts,12132,.ts
src/utils/hooks/skillImprovement.ts,8362,.ts
src/utils/hooks/ssrfGuard.ts,8732,.ts
src/utils/hooks.ts,159458,.ts
src/utils/horizontalScroll.ts,4302,.ts
src/utils/http.ts,4928,.ts
src/utils/hyperlink.ts,1465,.ts
src/utils/ide.ts,46585,.ts
src/utils/idePathConversion.ts,2602,.ts
src/utils/idleTimeout.ts,1574,.ts
src/utils/imagePaste.ts,14509,.ts
src/utils/imageResizer.ts,26699,.ts
src/utils/imageStore.ts,4320,.ts
src/utils/imageValidation.ts,3619,.ts
src/utils/immediateCommand.ts,547,.ts
src/utils/ink.ts,921,.ts
src/utils/inProcessTeammateHelpers.ts,2988,.ts
src/utils/intl.ts,2824,.ts
src/utils/iTermBackup.ts,1608,.ts
src/utils/jetbrains.ts,5805,.ts
src/utils/json.ts,9144,.ts
src/utils/jsonRead.ts,657,.ts
src/utils/keyboardShortcuts.ts,568,.ts
src/utils/lazySchema.ts,295,.ts
src/utils/listSessionsImpl.ts,15071,.ts
src/utils/localInstaller.ts,4810,.ts
src/utils/lockfile.ts,1593,.ts
src/utils/log.ts,11693,.ts
src/utils/logoV2Utils.ts,9835,.ts
src/utils/mailbox.ts,1596,.ts
src/utils/managedEnv.ts,7908,.ts
src/utils/managedEnvConstants.ts,6813,.ts
src/utils/markdown.ts,11853,.ts
src/utils/markdownConfigLoader.ts,21637,.ts
src/utils/mcp/dateTimeParser.ts,4322,.ts
src/utils/mcp/elicitationValidation.ts,9384,.ts
src/utils/mcpInstructionsDelta.ts,4752,.ts
src/utils/mcpOutputStorage.ts,7086,.ts
src/utils/mcpValidation.ts,6300,.ts
src/utils/mcpWebSocketTransport.ts,6052,.ts
src/utils/memoize.ts,8612,.ts
src/utils/memory/types.ts,264,.ts
src/utils/memory/versions.ts,307,.ts
src/utils/memoryFileDetection.ts,10212,.ts
src/utils/messagePredicates.ts,427,.ts
src/utils/messageQueueManager.ts,16563,.ts
src/utils/messages/mappers.ts,9031,.ts
src/utils/messages/systemInit.ts,3747,.ts
src/utils/messages.ts,193203,.ts
src/utils/model/agent.ts,5578,.ts
src/utils/model/aliases.ts,793,.ts
src/utils/model/antModels.ts,1798,.ts
src/utils/model/bedrock.ts,9196,.ts
src/utils/model/check1mAccess.ts,2215,.ts
src/utils/model/configs.ts,4286,.ts
src/utils/model/contextWindowUpgradeCheck.ts,1284,.ts
src/utils/model/deprecation.ts,2534,.ts
src/utils/model/model.ts,21409,.ts
src/utils/model/modelAllowlist.ts,6030,.ts
src/utils/model/modelCapabilities.ts,4099,.ts
src/utils/model/modelOptions.ts,18338,.ts
src/utils/model/modelStrings.ts,5233,.ts
src/utils/model/modelSupportOverrides.ts,1537,.ts
src/utils/model/providers.ts,1340,.ts
src/utils/model/validateModel.ts,4633,.ts
src/utils/modelCost.ts,7520,.ts
src/utils/modifiers.ts,1112,.ts
src/utils/mtls.ts,4655,.ts
src/utils/nativeInstaller/download.ts,15191,.ts
src/utils/nativeInstaller/index.ts,456,.ts
src/utils/nativeInstaller/installer.ts,54752,.ts
src/utils/nativeInstaller/packageManagers.ts,8963,.ts
src/utils/nativeInstaller/pidLock.ts,11934,.ts
src/utils/notebook.ts,6368,.ts
src/utils/objectGroupBy.ts,511,.ts
src/utils/pasteStore.ts,2950,.ts
src/utils/path.ts,5700,.ts
src/utils/pdf.ts,8148,.ts
src/utils/pdfUtils.ts,2190,.ts
src/utils/peerAddress.ts,981,.ts
src/utils/permissions/autoModeState.ts,1095,.ts
src/utils/permissions/bashClassifier.ts,1444,.ts
src/utils/permissions/bypassPermissionsKillswitch.ts,4839,.ts
src/utils/permissions/classifierDecision.ts,4585,.ts
src/utils/permissions/classifierShared.ts,1174,.ts
